Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,latitude,longitude,User Language,Q_RecaptchaScore,List of Countries,ds_interest,ds_years,treatment,treatment_check,control,control_check,quiz_1,quiz_2,quiz_3,quiz_4,quiz_5,quiz_6,quiz_7,quiz_8,quiz_9,quiz_10,external_resource,gender,age,education_level,enter_raffel,quiz_score
11/17/21 3:44,11/17/21 3:45,98.37.57.206,100,89,1,11/17/21 3:45,R_WuRjduph2T5zBLz,37.80839539,-122.2845993,EN,0.899999976,187,1,1,,,3,2,2,3,1,2,2,2,3,4,3,3,2,2,4,5,2,4
11/17/21 3:47,11/17/21 3:50,72.223.0.114,100,148,1,11/17/21 3:50,R_2aVOouKGu4RoqWa,33.43060303,-111.9255981,EN,0.400000006,3,1,2,1,1,,,3,2,1,1,2,3,2,2,3,1,1,1,3,2,2,3
11/17/21 3:54,11/17/21 3:57,75.63.175.55,100,176,1,11/17/21 3:57,R_1hRU3t6ar1GVmRl,32.86869812,-96.86260223,EN,0.899999976,5,1,1,,,1,1,3,1,2,1,1,3,2,2,1,2,1,2,3,2,2,2
11/17/21 4:05,11/17/21 4:06,68.98.231.135,100,87,1,11/17/21 4:06,R_11YHMUj0Q44Ybwx,31.94549561,-110.9972992,EN,0.899999976,187,1,2,2,3,,,3,2,2,4,2,3,3,1,3,2,2,2,3,3,2,2
11/17/21 4:06,11/17/21 4:10,98.165.88.23,100,224,1,11/17/21 4:10,R_1IAieceiOAE2Sna,33.40530396,-111.722702,EN,0.899999976,4,1,2,1,2,,,2,1,1,2,2,3,2,3,2,2,1,1,2,2,2,2
11/17/21 4:16,11/17/21 4:17,172.117.156.150,100,44,1,11/17/21 4:17,R_1N37XMorOcxFCPu,33.67500305,-118.0027008,EN,0.800000012,5,1,2,,,2,1,2,2,1,1,2,3,1,2,2,3,1,2,3,2,2,2
11/17/21 4:27,11/17/21 4:28,98.168.181.149,100,64,1,11/17/21 4:28,R_1Nso27U9eS7GWZg,35.4618988,-97.39320374,EN,0.800000012,187,1,1,2,1,,,2,1,1,1,1,2,2,2,3,1,1,1,4,2,1,2
11/17/21 4:29,11/17/21 4:30,70.241.104.108,100,76,1,11/17/21 4:30,R_240n8fBD7vWBfOE,32.71850586,-97.14320374,EN,0.899999976,187,1,2,2,3,,,2,2,2,2,1,3,3,4,3,2,2,1,4,4,2,2
11/17/21 4:41,11/17/21 4:44,35.129.38.37,100,168,1,11/17/21 4:44,R_2XhrEeUgXmAQsJw,38.73100281,-90.10970306,EN,1,8,1,2,,,2,1,3,3,3,1,1,2,2,3,2,1,1,2,4,2,2,3
11/17/21 4:47,11/17/21 4:48,63.229.231.254,100,78,1,11/17/21 4:48,R_3G6RZ4nRd4Spd9L,39.88310242,-105.1121979,EN,1,187,1,2,,,3,2,3,3,3,3,2,3,2,2,4,2,2,2,4,3,2,4
11/17/21 5:43,11/17/21 5:45,50.53.244.101,100,83,1,11/17/21 5:45,R_3fYMqB50yWfrLc9,45.52209473,-122.8585052,EN,0.899999976,187,1,1,,,3,2,4,3,2,4,3,4,3,2,3,2,2,1,3,3,2,3
11/18/21 16:04,11/18/21 16:04,174.75.0.138,100,19,1,11/18/21 16:04,R_1iaQvifDYVI4axO,41.35960388,-96.15660095,EN,1,187,3,,,,,,,,,,,,,,,,,,,,,
11/18/21 15:46,11/18/21 16:04,70.121.2.196,100,1112,1,11/18/21 16:04,R_2y3hGWokWvuaqpS,33.13710022,-96.74880219,EN,1,187,1,2,,,3,1,1,1,3,2,1,1,1,2,1,,1,1,5,4,2,6
11/18/21 17:41,11/18/21 17:45,172.58.85.106,100,234,1,11/18/21 17:45,R_3rMO2SYZX16czFp,44.74989319,-93.20809937,EN,1,187,1,1,,,3,2,4,2,2,2,2,3,2,3,4,4,2,1,5,3,2,2
11/18/21 18:52,11/18/21 18:56,47.39.74.125,100,256,1,11/18/21 18:56,R_2zZpKgYPgN4aitl,33.80409241,-118.1874008,EN,0.800000012,187,1,2,2,3,,,3,3,2,3,2,1,2,3,3,2,2,1,2,3,2,3
11/18/21 18:52,11/18/21 19:01,108.219.46.137,100,545,1,11/18/21 19:01,R_3m8gD7hpDL7o6m5,25.76409912,-80.27020264,EN,0.899999976,187,1,2,2,3,,,1,3,3,3,2,1,1,2,1,2,2,1,3,3,2,7
11/18/21 19:06,11/18/21 19:14,75.140.4.220,100,442,1,11/18/21 19:14,R_2ePxtHM1A8nSAoz,34.05819702,-118.1259995,EN,1,,1,2,2,3,,,1,2,3,2,2,1,2,2,1,2,2,2,3,4,2,7
11/18/21 20:48,11/18/21 20:57,71.221.26.58,100,559,1,11/18/21 20:57,R_3em1TO2ejWYycIL,31.03300476,-97.6760025,EN,0.899999976,187,1,2,,,3,2,1,3,3,2,2,1,2,2,4,1,2,1,3,4,1,8
11/18/21 21:58,11/18/21 22:00,165.225.10.220,100,158,1,11/18/21 22:00,R_31o0EkWehjkNB6r,39.86610413,-104.9197006,EN,1,187,1,1,2,3,,,4,3,2,2,2,2,2,2,1,2,2,1,3,3,2,5
11/18/21 22:10,11/18/21 22:15,99.98.78.213,100,320,1,11/18/21 22:15,R_3egIBGWxpzmSExl,32.03210449,-102.089798,EN,0.899999976,31,1,2,,,1,3,3,3,2,2,1,1,2,3,2,2,1,2,3,3,2,3
11/19/21 4:46,11/19/21 4:52,73.90.171.11,100,322,1,11/19/21 4:52,R_1IFbleQjfEjPaj0,39.73060608,-122.2585983,EN,0.899999976,187,1,2,2,3,,,2,3,2,2,1,1,2,2,1,2,1,1,3,3,2,5
11/19/21 7:58,11/19/21 7:59,71.142.241.99,100,43,1,11/19/21 7:59,R_31BrzGAqOCIYB4b,32.74040222,-117.135498,EN,0.899999976,187,3,,,,,,,,,,,,,,,,,,,,,
11/19/21 8:46,11/19/21 8:50,98.148.38.194,100,275,1,11/19/21 8:50,R_2ty9WqGPxQxHkZ0,33.84979248,-118.0085983,EN,0.899999976,187,1,1,,,1,1,3,3,2,2,2,1,2,2,3,2,2,1,2,2,2,5
11/12/21 17:25,11/12/21 17:26,24.4.7.205,24,43,0,11/19/21 17:26,R_zVxBEojJRbZcTw5,,,EN,1,1,1,1,,,,,,,,,,,,,,,,,,,,
11/19/21 18:06,11/19/21 18:11,166.216.158.131,100,293,1,11/19/21 18:11,R_3LdqEHWh8HV0Rv8,37.67359924,-122.0943985,EN,0.899999976,187,1,2,,,3,2,4,3,2,2,2,1,2,2,4,1,2,1,2,3,2,6
11/12/21 18:19,11/12/21 18:20,118.200.63.163,3,5,0,11/19/21 18:20,R_2X70kZ6Fxk8XdzB,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/12/21 18:57,11/12/21 18:59,136.52.103.102,79,86,0,11/19/21 18:59,R_2DOnZykZxMWdHzp,,,EN,1,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/12/21 19:31,11/12/21 19:39,174.85.92.192,79,482,0,11/19/21 19:39,R_ptskz7dIyeC6Y2l,,,EN,0.800000012,187,1,1,2,3,,,2,2,3,1,3,2,4,3,1,3,,,,,,2
11/12/21 19:51,11/12/21 19:54,73.193.84.32,45,189,0,11/19/21 19:54,R_1gbBi35FhtW06GH,,,EN,1,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/12/21 18:51,11/12/21 20:25,108.18.251.162,45,5670,0,11/19/21 20:25,R_2QY9xfyR6UFvGum,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/19/21 20:47,11/19/21 20:50,47.39.64.30,100,142,1,11/19/21 20:50,R_1d0wuK7unGYAzwd,33.78399658,-118.1853943,EN,0.899999976,187,1,1,,,1,1,3,3,2,2,2,2,2,2,2,2,2,1,2,3,2,4
11/12/21 21:54,11/12/21 21:59,73.97.77.105,45,298,0,11/19/21 21:59,R_RWylwDPjMJWvtPr,,,EN,0.899999976,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/12/21 21:57,11/12/21 22:01,75.111.78.28,45,239,0,11/19/21 22:01,R_2cC16LJndDmYmPB,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/12/21 21:37,11/12/21 23:52,98.51.9.49,24,8139,0,11/19/21 23:52,R_3ehpJSL6mzZ7eet,,,EN,1,187,1,1,,,,,,,,,,,,,,,,,,,,
11/13/21 2:12,11/13/21 2:12,45.131.194.147,3,17,0,11/20/21 2:12,R_1Cg2rBAjTASsyln,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/13/21 2:52,11/13/21 2:53,98.47.223.101,3,12,0,11/20/21 2:53,R_2pQOHxbugAkTQ9V,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/13/21 4:33,11/13/21 4:33,223.235.63.101,3,33,0,11/20/21 4:33,R_xmcx1fbe4PYH6ud,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/13/21 4:52,11/13/21 5:21,68.227.124.115,3,1694,0,11/20/21 5:21,R_2B3gUEh53UlTXVF,,,EN,0.400000006,,,,,,,,,,,,,,,,,,,,,,,
11/13/21 5:19,11/13/21 5:22,205.182.135.5,45,148,0,11/20/21 5:22,R_1ePi4RTFG2GRQhK,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/13/21 5:53,11/13/21 6:00,98.148.39.147,45,399,0,11/20/21 6:00,R_cNkc4spLEdLCS41,,,EN,0.899999976,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/13/21 13:39,11/13/21 13:39,174.86.61.86,3,12,0,11/20/21 13:39,R_wTYlXf2NEbSNQvD,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/13/21 13:40,11/13/21 13:40,174.86.61.86,3,1,0,11/20/21 13:40,R_27vBIxIMFoKV7dF,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/13/21 13:40,11/13/21 13:42,174.86.61.86,45,89,0,11/20/21 13:42,R_3F4NA2uhqf2B6Kt,,,EN,0.899999976,,1,1,,,3,2,,,,,,,,,,,,,,,,
11/13/21 16:10,11/13/21 16:18,47.184.17.82,45,433,0,11/20/21 16:18,R_3kMxtbvdCQgtdtY,,,EN,0.899999976,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/20/21 16:20,11/20/21 16:20,71.255.250.181,100,27,1,11/20/21 16:20,R_5BWKHMprE9x0YFz,39.13609314,-77.28240204,EN,1,187,2,,,,,,,,,,,,,,,,,,,,,
11/13/21 18:50,11/13/21 18:53,104.34.132.237,45,172,0,11/20/21 18:53,R_W2Ri477yZScWROh,,,EN,0.800000012,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/13/21 14:35,11/13/21 19:07,49.106.217.196,45,16297,0,11/20/21 19:07,R_2w76ATAYLVYasNI,,,EN,1,86,1,2,,,3,1,,,,,,,,,,,,,,,,
11/13/21 19:06,11/13/21 19:07,104.34.132.237,45,71,0,11/20/21 19:07,R_2xDkV3dpazzUBIB,,,EN,0.400000006,187,1,2,,,3,1,,,,,,,,,,,,,,,,
11/20/21 19:33,11/20/21 19:35,67.150.17.32,100,74,1,11/20/21 19:35,R_W7BDaRDDKnL2NYB,33.78399658,-118.1853943,EN,0.400000006,187,1,1,,,1,1,3,3,1,2,2,1,2,2,1,2,2,1,2,3,2,6
11/13/21 9:06,11/13/21 19:49,73.53.28.33,24,38551,0,11/20/21 19:49,R_3dFVwKgbpJrVmgo,,,EN,0.400000006,,1,2,,,,,,,,,,,,,,,,,,,,
11/13/21 20:02,11/13/21 20:11,71.76.107.244,45,540,0,11/20/21 20:11,R_30132sgZzfOMDER,,,EN,0.899999976,187,1,3,,,3,1,,,,,,,,,,,,,,,,
11/13/21 20:28,11/13/21 20:30,72.220.201.204,79,134,0,11/20/21 20:30,R_1l9rYXkW2lWmWxT,,,EN,0.800000012,8,1,3,1,1,,,2,2,2,3,3,3,3,3,1,2,,,,,,2
11/13/21 20:23,11/13/21 20:49,67.186.78.102,10,1601,0,11/20/21 20:49,R_3Mgs91dkqGzDjUr,,,EN,0.899999976,31,1,,,,,,,,,,,,,,,,,,,,,
11/13/21 22:03,11/13/21 23:12,76.198.159.241,45,4177,0,11/20/21 23:12,R_1o0SBsvIJhKVDKm,,,EN,0.800000012,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/14/21 3:09,11/14/21 3:27,76.14.27.125,24,1090,0,11/21/21 3:27,R_ePQ2tVr4tg6JnVf,,,EN,,187,1,1,,,,,,,,,,,,,,,,,,,,
11/21/21 6:34,11/21/21 6:45,68.59.95.111,100,670,1,11/21/21 6:45,R_WAmeZ7DnJi6anex,30.21080017,-84.32050323,EN,0.899999976,187,1,2,,,3,3,3,2,3,3,2,1,2,4,2,4,2,1,5,2,2,3
11/21/21 9:14,11/21/21 9:15,99.130.115.164,100,84,1,11/21/21 9:15,R_1E1h1zp422yVWGn,29.87719727,-95.69380188,EN,0.800000012,187,1,2,,,3,1,3,3,2,1,3,2,2,3,2,2,2,1,2,3,2,1
11/14/21 21:37,11/14/21 21:39,108.21.218.96,3,110,0,11/21/21 21:39,R_1pXqtz4iz5vpf8C,,,EN,0.699999988,,,,,,,,,,,,,,,,,,,,,,,
11/22/21 4:18,11/22/21 4:19,73.98.252.201,100,72,1,11/22/21 4:19,R_2UVMmeXuPyF86eJ,40.56719971,-111.8639984,EN,0.5,187,1,2,2,1,,,2,2,2,2,3,2,2,2,2,2,1,1,3,4,2,2
11/22/21 3:58,11/22/21 4:20,141.193.169.20,100,1303,1,11/22/21 4:20,R_3ReAqfTvA2UftPO,37.39329529,-94.71620178,EN,1,187,1,2,,,1,1,3,2,3,2,2,2,2,2,2,1,1,1,3,4,2,5
11/22/21 4:36,11/22/21 4:45,141.193.169.20,100,529,1,11/22/21 4:45,R_vPJ0ENyBJxR1KfL,37.39329529,-94.71620178,EN,0.899999976,187,1,3,2,1,,,3,3,2,3,2,2,2,3,1,2,1,1,3,4,2,3
11/22/21 4:38,11/22/21 4:48,73.98.252.201,100,579,1,11/22/21 4:48,R_125tguD1foKaozO,40.56719971,-111.8639984,EN,0.699999988,187,1,2,,,2,1,2,2,2,3,3,3,1,3,2,2,1,1,4,4,2,
11/22/21 4:35,11/22/21 4:48,24.20.96.43,100,787,1,11/22/21 4:48,R_R9n3jWTmzbGESEF,45.69520569,-122.6540985,EN,0.899999976,187,1,3,,,1,1,1,2,2,2,2,2,2,2,2,1,1,1,3,4,2,5
11/22/21 4:52,11/22/21 4:56,96.241.67.24,100,255,1,11/22/21 4:56,R_3s5H0axxT6OrhCw,38.6703949,-77.01170349,EN,0.699999988,187,1,2,,,1,3,2,2,2,3,2,2,2,2,1,1,1,1,3,5,2,4
11/22/21 5:06,11/22/21 5:08,96.241.67.24,100,104,1,11/22/21 5:08,R_2VOVs0U3QbRtsws,38.6703949,-77.01170349,EN,0.899999976,187,1,2,,,1,3,1,2,3,3,2,2,2,2,1,2,2,1,3,5,2,5
11/22/21 5:05,11/22/21 5:12,24.20.96.43,100,462,1,11/22/21 5:12,R_3jSPSw6ZsbvqZYg,45.69520569,-122.6540985,EN,0.800000012,187,1,3,1,1,,,1,1,2,2,2,3,2,2,3,2,2,1,3,4,2,4
11/22/21 5:07,11/22/21 5:22,68.97.250.8,100,881,1,11/22/21 5:22,R_2aVVSDXiij47X1v,35.48300171,-97.53630066,EN,0.800000012,187,1,2,,,2,1,2,2,2,2,3,2,2,2,2,2,1,1,3,3,2,2
11/22/21 5:22,11/22/21 5:24,141.193.169.20,100,94,1,11/22/21 5:24,R_2PoKgt0VqpByuNR,37.39329529,-94.71620178,EN,0.899999976,187,1,3,2,2,,,2,2,2,2,2,2,1,2,2,1,1,2,3,5,2,4
11/22/21 5:22,11/22/21 5:28,24.20.96.43,100,402,1,11/22/21 5:28,R_b8GXF0krqL7Gp7r,45.69520569,-122.6540985,EN,0.800000012,187,1,3,,,1,1,3,3,2,3,3,2,2,3,2,3,2,1,2,4,2,1
11/22/21 5:29,11/22/21 5:33,96.241.67.24,100,229,1,11/22/21 5:33,R_1LtjE8X5ozz4XT3,38.6703949,-77.01170349,EN,0.899999976,187,1,2,1,1,,,2,2,3,3,2,1,3,3,3,2,1,1,3,5,2,4
11/22/21 5:22,11/22/21 5:36,73.98.252.201,100,861,1,11/22/21 5:36,R_1DRQaIdUK4CrrZi,40.56719971,-111.8639984,EN,0.699999988,187,1,2,,,1,1,1,2,3,2,2,2,2,3,3,2,1,1,4,4,2,4
11/22/21 5:25,11/22/21 5:40,141.193.169.20,100,884,1,11/22/21 5:40,R_1Cmh5fuyit1bWNQ,37.39329529,-94.71620178,EN,0.899999976,,1,2,2,2,,,2,3,3,3,2,2,2,2,2,2,1,1,3,5,2,4
11/22/21 5:31,11/22/21 5:41,68.97.250.8,100,577,1,11/22/21 5:41,R_21gpa3KQaOPi2Ka,35.48300171,-97.53630066,EN,0.800000012,187,1,2,1,1,,,2,1,2,2,2,2,2,2,2,2,1,1,3,4,2,3
11/22/21 5:35,11/22/21 5:41,24.20.96.43,100,369,1,11/22/21 5:41,R_31ZSqSEWH3JYgMV,45.69520569,-122.6540985,EN,0.800000012,187,1,3,,,1,1,2,2,3,2,2,4,3,2,2,2,2,1,3,4,2,5
11/22/21 5:39,11/22/21 5:46,73.98.252.201,100,444,1,11/22/21 5:46,R_1mks1xdWQ21GJ8r,40.56719971,-111.8639984,EN,0.699999988,187,1,2,,,3,1,2,1,2,2,1,3,2,2,3,3,1,1,4,4,2,2
11/22/21 5:46,11/22/21 5:53,24.20.96.43,100,430,1,11/22/21 5:53,R_1Hi4qCVLizbcI8a,45.69520569,-122.6540985,EN,,187,1,2,,,1,1,3,3,2,2,2,2,3,2,2,3,2,1,3,4,2,5
11/22/21 5:46,11/22/21 5:55,141.193.169.20,100,519,1,11/22/21 5:55,R_DiORQmDMHMeHpnP,37.39329529,-94.71620178,EN,0.899999976,,1,2,,,1,2,2,2,2,2,2,2,3,2,3,2,1,1,3,5,2,4
11/22/21 5:56,11/22/21 5:57,73.98.252.201,100,33,1,11/22/21 5:57,R_3DbE2OZextFzhgZ,40.56719971,-111.8639984,EN,0.400000006,187,2,,,,,,,,,,,,,,,,,,,,,
11/22/21 5:53,11/22/21 6:00,68.97.250.8,100,406,1,11/22/21 6:00,R_3R3KtcrHivi5L5R,35.48300171,-97.53630066,EN,0.800000012,187,1,3,,,2,1,2,3,2,2,3,3,2,2,2,2,1,1,3,3,2,3
11/22/21 5:58,11/22/21 6:05,98.39.164.2,100,438,1,11/22/21 6:05,R_XNTMXqzRlqNttXb,29.88340759,-95.45529938,EN,0.899999976,187,1,3,,,1,1,1,2,2,2,2,2,3,2,2,2,2,1,3,4,2,5
11/22/21 5:59,11/22/21 6:08,141.193.169.20,100,527,1,11/22/21 6:08,R_3RvELmR6keIiKge,37.39329529,-94.71620178,EN,0.800000012,187,1,2,,,2,2,2,1,3,4,3,3,2,2,2,2,1,1,4,5,2,2
11/22/21 6:07,11/22/21 6:10,96.241.67.24,100,167,1,11/22/21 6:10,R_1KfC9u6dCqIxJeP,38.6703949,-77.01170349,EN,0.899999976,187,1,2,,,1,3,1,3,2,3,2,2,2,2,1,2,1,1,3,5,2,5
11/22/21 6:07,11/22/21 6:15,76.30.169.90,100,462,1,11/22/21 6:15,R_2ayhNEwZnwwagGB,29.54220581,-95.32119751,EN,0.400000006,187,1,2,,,1,2,1,2,2,2,1,3,3,3,2,2,1,1,3,4,2,3
11/22/21 6:09,11/22/21 6:15,68.97.250.8,100,336,1,11/22/21 6:15,R_6JfaPQQBRT7RJNT,35.48300171,-97.53630066,EN,0.800000012,187,1,2,,,2,1,3,3,2,2,3,2,2,2,2,2,1,1,3,5,2,3
11/22/21 6:10,11/22/21 6:18,98.39.164.2,100,489,1,11/22/21 6:18,R_3fMZhC6XL4q9FWs,29.88340759,-95.45529938,EN,0.899999976,187,1,3,2,2,,,2,2,2,2,3,2,2,3,2,2,2,1,3,3,2,1
11/22/21 6:15,11/22/21 6:20,45.19.52.179,100,324,1,11/22/21 6:20,R_22W7KPjumwMtVDn,30.4420929,-97.6339035,EN,0.899999976,187,1,2,2,1,,,3,3,3,3,3,2,2,2,2,2,1,1,3,4,2,3
11/22/21 6:20,11/22/21 6:26,76.30.169.90,100,336,1,11/22/21 6:26,R_2zo3UUqgswJGVS9,29.54220581,-95.32119751,EN,0.400000006,187,2,,,,,,,,,,,,,,,,,,,,,
11/22/21 6:23,11/22/21 6:27,45.19.52.179,100,258,1,11/22/21 6:27,R_23V0N8gv4bFavuv,30.4420929,-97.6339035,EN,0.800000012,187,1,3,2,2,,,1,3,2,2,1,2,2,3,2,2,1,1,3,2,2,3
11/15/21 6:20,11/15/21 6:27,76.100.233.183,79,447,0,11/22/21 6:27,R_PZdZOtUHndc2uf7,,,EN,1,187,1,3,2,3,,,1,3,2,2,2,1,2,2,1,4,,,,,,7
11/22/21 6:26,11/22/21 6:33,68.97.250.8,100,402,1,11/22/21 6:33,R_rlNyP91Ezgo3NmN,35.48300171,-97.53630066,EN,0.800000012,187,1,2,1,1,,,2,2,2,2,2,2,2,3,3,2,1,1,3,5,2,2
11/22/21 6:23,11/22/21 6:34,98.39.164.2,100,668,1,11/22/21 6:34,R_V3DvJ3E20x0ePC1,29.88340759,-95.45529938,EN,0.899999976,187,1,3,,,1,1,3,2,3,2,2,3,2,3,2,2,2,1,4,3,2,3
11/22/21 6:37,11/22/21 6:42,98.39.164.2,100,311,1,11/22/21 6:42,R_SW6VjmB3QwfPzJD,29.88340759,-95.45529938,EN,0.800000012,187,1,3,,,1,1,2,2,2,3,3,2,3,1,3,2,2,1,4,3,2,1
11/22/21 6:40,11/22/21 6:44,45.19.52.179,100,211,1,11/22/21 6:44,R_29n0vF6w0Jmq5gO,30.4420929,-97.6339035,EN,0.800000012,187,1,3,,,2,1,3,2,3,1,2,3,3,2,3,2,1,1,3,5,2,4
11/22/21 6:33,11/22/21 6:46,76.30.169.90,100,800,1,11/22/21 6:46,R_3ESekiVEBpTiJTo,29.54220581,-95.32119751,EN,0.400000006,187,2,,,,,,,,,,,,,,,,,,,,,
11/22/21 6:41,11/22/21 6:51,24.116.150.14,100,560,1,11/22/21 6:51,R_oYQd7IjQ97D4d6p,43.48449707,-116.3820953,EN,0.899999976,187,1,2,1,1,,,3,2,2,2,2,2,2,3,3,2,1,1,3,4,2,2
11/22/21 6:48,11/22/21 6:57,98.39.164.2,100,492,1,11/22/21 6:57,R_3KAT2yuDJjSVXx2,29.88340759,-95.45529938,EN,0.800000012,187,1,3,,,1,1,3,1,2,2,3,2,3,3,2,2,2,1,3,3,2,2
11/22/21 6:53,11/22/21 6:57,76.30.169.90,100,285,1,11/22/21 6:57,R_2SojLQe6G68KBfV,29.54220581,-95.32119751,EN,0.400000006,187,1,2,1,2,,,3,2,2,3,3,3,2,2,3,2,1,1,3,3,2,1
11/22/21 6:53,11/22/21 7:01,45.19.52.179,100,482,1,11/22/21 7:01,R_1QbIsFRCSus6lES,30.4420929,-97.6339035,EN,0.800000012,,2,,,,,,,,,,,,,,,,,,,,,
11/22/21 6:56,11/22/21 7:01,24.116.150.14,100,307,1,11/22/21 7:01,R_3yKGS6MweTujP33,43.48449707,-116.3820953,EN,0.800000012,187,1,2,,,1,1,2,2,2,2,2,2,2,2,3,3,1,1,4,5,2,3
11/22/21 6:59,11/22/21 7:02,96.241.67.24,100,198,1,11/22/21 7:02,R_W3g4QaHapTaWDDP,38.6703949,-77.01170349,EN,0.899999976,187,1,2,,,1,3,1,2,1,1,2,1,1,3,1,2,1,1,3,5,2,4
11/22/21 7:08,11/22/21 7:12,76.30.169.90,100,222,1,11/22/21 7:12,R_2y3hQ8cvGbT88kZ,29.54220581,-95.32119751,EN,0.400000006,187,1,2,2,2,,,2,2,2,3,3,3,2,3,3,2,1,1,3,5,2,
11/22/21 7:06,11/22/21 7:13,98.39.164.2,100,442,1,11/22/21 7:13,R_UKj4BLguTwvZUjL,29.88340759,-95.45529938,EN,0.800000012,187,1,3,2,1,,,2,2,2,3,2,2,2,3,3,2,2,1,4,4,2,1
11/22/21 7:20,11/22/21 7:21,107.206.234.44,100,110,1,11/22/21 7:21,R_OHmsfGCDM01uH0B,41.38439941,-81.70030212,EN,0.899999976,187,1,2,,,1,3,2,2,2,2,2,1,2,1,2,2,1,1,3,5,2,3
11/22/21 7:20,11/22/21 7:23,76.30.169.90,100,155,1,11/22/21 7:23,R_vV9mdkydyOSxQDn,29.54220581,-95.32119751,EN,0.400000006,187,1,2,2,2,,,1,2,2,3,2,2,2,3,3,2,1,1,3,4,2,2
11/22/21 7:18,11/22/21 7:28,45.19.52.179,100,592,1,11/22/21 7:28,R_3Pcw6tCXxF6bkuc,30.4420929,-97.6339035,EN,0.800000012,187,1,3,,,2,1,3,2,1,1,2,2,2,2,2,3,1,1,2,3,2,2
11/22/21 7:21,11/22/21 7:31,24.116.150.14,100,595,1,11/22/21 7:31,R_1DtY5faldLsSU58,43.48449707,-116.3820953,EN,0.800000012,187,1,3,1,1,,,2,2,2,3,2,2,2,3,3,2,1,1,3,3,2,1
11/22/21 7:32,11/22/21 7:36,73.80.219.199,100,247,1,11/22/21 7:36,R_ALGSL4laaZpV3Il,39.94599915,-74.15809631,EN,0.800000012,187,1,2,2,1,,,3,3,2,3,2,2,2,2,2,2,1,2,4,4,2,3
11/15/21 7:50,11/15/21 7:53,172.90.33.11,45,216,0,11/22/21 7:53,R_1pnVSgjuzqoHdtY,,,EN,0.899999976,9,1,2,,,3,3,,,,,,,,,,,,,,,,
11/22/21 7:37,11/22/21 7:56,24.116.150.14,100,1117,1,11/22/21 7:56,R_3JaBVb8GCUjIwo2,43.48449707,-116.3820953,EN,0.800000012,187,1,2,1,2,,,2,2,2,2,2,2,2,2,2,2,1,1,4,4,2,3
11/22/21 7:54,11/22/21 8:03,73.80.219.199,100,567,1,11/22/21 8:03,R_1q9c4UPOUsGHdGM,39.94599915,-74.15809631,EN,0.899999976,187,1,2,1,1,,,2,1,2,2,2,3,3,3,3,2,1,1,4,3,2,3
11/22/21 8:14,11/22/21 8:16,24.116.150.14,100,143,1,11/22/21 8:16,R_ukq2JHdbMxfFyIV,43.48449707,-116.3820953,EN,0.400000006,187,1,3,2,2,,,2,2,1,2,3,3,2,2,3,2,1,1,4,3,2,2
11/22/21 8:08,11/22/21 8:18,73.80.219.199,100,607,1,11/22/21 8:18,R_1JWsvu2HgVtMo8T,39.94599915,-74.15809631,EN,0.800000012,187,1,2,2,2,,,2,2,2,2,2,2,2,3,2,2,1,1,4,4,2,2
11/22/21 8:07,11/22/21 8:18,199.47.117.128,100,658,1,11/22/21 8:18,R_2sT44911ORNQhcX,34.61959839,-98.45429993,EN,0.800000012,187,1,3,,,1,2,2,2,2,3,2,2,2,2,2,2,1,1,3,2,2,2
11/22/21 8:24,11/22/21 8:35,73.80.219.199,100,649,1,11/22/21 8:35,R_2aQQugMqLBUzH5f,39.94599915,-74.15809631,EN,0.400000006,187,1,2,1,2,,,3,3,2,2,1,1,1,2,2,2,1,1,4,2,2,4
11/22/21 8:24,11/22/21 8:43,104.9.144.198,100,1116,1,11/22/21 8:43,R_2als4Mwc0V92XsQ,29.41870117,-98.6882019,EN,0.899999976,187,1,2,2,2,,,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,3
11/22/21 8:47,11/22/21 8:54,73.80.219.199,100,419,1,11/22/21 8:54,R_DvKXbEe8zcxT1MR,39.94599915,-74.15809631,EN,,187,1,2,,,3,2,2,,2,3,2,2,3,2,3,2,1,1,4,2,2,3
11/22/21 8:45,11/22/21 8:57,104.9.144.198,100,723,1,11/22/21 8:57,R_2zvTJDYE9KRKMGR,29.41870117,-98.6882019,EN,0.800000012,187,1,1,2,1,,,2,2,2,3,3,2,2,2,3,2,1,1,3,2,2,1
